"","...1","Region","Date","NA.","Population","HPI","S_Unf","HR","CPI","GRP_pc","HR_pc","BP","PI_Roads_Materials","Price_m2_fm","Price_m2_sm","Materials_pi","N_of_Credits","Avg_IR","Avg_Sum_of_credit","Avg_Duration_of_Credit","Mortgage_Debt","Usage","Usage_ratio","S_unf_redone"
"1108","1108","Калининградская область",2012-10-01,"1108",949367.940790295,103.909225798319,193.497183455821,3112.75880420816,105.311977770037,104947.02380994,0.00327910405181197,31298.2657517738,3.93636363636364,42809.7900000056,42907.1200000054,1.20020833333332,1020,12.3633333333333,1468,14.7,7467,44.89,"Low usage",193.378308764709
"1109","1109","Калининградская область",2013-01-01,"1109",951487.427176782,103.804394745123,117.789551570679,3295.96963424216,105.866830841805,102924.233592541,0.00346284144312915,31826.8875057314,3.44500000000002,44461.6100000056,42924.120000005,1.01230769230769,710,12.1366666666667,1531.33333333333,14.8333333333333,8121.33333333333,56.84,"Low usage",117.739599937267
"1110","1110","Калининградская область",2013-04-01,"1110",953649.450860663,103.700704425795,90.870678188733,3375.26611255889,106.61803973379,101753.902393681,0.00353833582227091,32413.1812050218,-0.745000000000005,44725.3700000058,44305.9600000053,-0.197115384615373,1042,12.3666666666667,1584.33333333333,14.4333333333333,9206.33333333333,61.28,"High usage",90.8682764313833
"1111","1111","Калининградская область",2013-07-01,"1111",955854.011841937,103.598154840336,112.740563309983,3350.64823915835,107.565604445992,101436.030213361,0.00350558718923552,33057.146849645,0.950714285714298,45150.6000000057,45581.4300000053,0.823461538461544,1133,12.35,1629.33333333333,14.6333333333333,10294.6666666667,61.38,"High usage",112.764338247057
"1112","1112","Калининградская область",2013-10-01,"1112",958101.110120606,103.496745988744,183.399206934428,3222.11601404054,108.709524978411,101970.61705158,0.00336459554402404,33758.7844396009,0.332857142857151,45763.9900000056,45680.8700000053,1.14576923076922,1491,12.0266666666667,1561,13.9333333333333,11347.6666666667,62.07,"High usage",183.427785384289
"1113","1113","Калининградская область",2014-01-01,"1113",960390.745696669,103.396477871021,302.846609062069,2989.66943720545,110.049801331047,103357.662908338,0.00311536088663618,34518.0939748897,0.380714285714305,43243.6000000057,43944.8200000054,0.105116279069776,1167,11.9766666666667,1621.66666666667,14.3,12291.6666666667,46.5,"Low usage",302.85861784308
"1114","1114","Калининградская область",2014-04-01,"1114",962401.501648425,104.049779475523,378.92692628892,2986.02303158924,111.433991339682,103684.308492453,0.00310392474227093,35137.7801990492,0.702857142857155,43678.4800000059,46160.3600000054,0.904883720930243,1676,12.0533333333333,1627.33333333333,14.4333333333333,14172,52.49,"Low usage",378.927503689363
"1115","1115","Калининградская область",2014-07-01,"1115",964133.377975876,105.456650802251,411.640158614983,3211.17679719188,112.862095004318,102950.553803923,0.0033302871109292,35617.8431120795,0.702857142857155,44253.1600000059,46744.2000000055,0.303023255813955,1573,12.02,1709,14.6333333333333,15632.3333333333,58.37,"Low usage",411.634442923141
"1116","1116","Калининградская область",2014-10-01,"1116",965586.374679021,107.617091851204,400.986306040255,3665.1307340134,114.334112324953,101156.39884275,0.00379444799261062,35958.2827139806,0.544999999999973,45099.2700000063,47512.8300000056,0.868139534883696,1921,12.4833333333333,1589.66666666667,14.7333333333333,17038.6666666667,55.53,"Low usage",400.979435544412
"1117","1117","Калининградская область",2015-01-01,"1117",966760.49175786,110.531102622382,346.965368564738,4347.88484205378,115.850043301588,98301.8436089333,0.0044964073873143,36159.0990047525,4.13428571428572,47195.4100000064,49391.290000006,2.36162162162161,813,13.5433333333333,1572.33333333333,14.7,17743,55.11,"Low usage",346.962481553177
"1118","1118","Калининградская область",2015-04-01,"1118",968103.541886251,111.768265881901,329.090846149143,4823.83254844841,116.040398371607,97451.4589836813,0.00498287198557743,36186.5859191602,-0.0614285714285643,48024.020000006,50024.9800000058,-0.0470270270270419,919,13.07,1633.33333333333,14.5666666666667,18430,56.73,"Low usage",329.090707335413
"1119","1119","Калининградская область",2015-07-01,"1119",969615.525064193,111.328581629759,347.362738793483,5092.9738531973,114.905177535009,98605.2449669942,0.00525384178739879,36040.7434572036,0.885714285714272,49272.3900000062,50279.840000006,1.54243243243242,1156,12.79,1587.33333333333,14.8333333333333,19178.3333333333,52.24,"Low usage",347.364112891118
"1120","1120","Калининградская область",2015-10-01,"1120",971296.441291686,109.212049865958,401.781046497759,5155.30875630044,112.444380791795,101763.201558872,0.0053093167927789,35721.5716188828,0.263571428571439,50097.5800000065,50686.970000006,0.99702702702703,1403,12.28,1574,14.6333333333333,20101.3333333333,58.87,"Low usage",401.782698220294
"1121","1121","Калининградская область",2016-01-01,"1121",973146.290568731,105.418670590496,492.345769261957,5010.83725775784,108.658008141965,106925.328759315,0.00514929700171949,35229.0704041977,-3.79066666666667,51568.2300000061,51766.0300000059,-0.850952380952378,1205,12.1566666666667,1580.33333333333,14.6666666666667,21165.3333333333,60.74,"High usage",492.346463322941
"1122","1122","Калининградская область",2016-04-01,"1122",975203.314052056,102.857850644113,540.273350663252,4884.31375523766,105.780255825247,110698.519859993,0.00500787537483911,35248.2137566445,0.841999999999985,52438.7800000064,52348.1100000062,0.434523809523796,1329,12.9633333333333,1512,16.0333333333333,22115,62.17,"High usage",540.273384034823
"1123","1123","Калининградская область",2016-07-01,"1123",977467.511741661,101.529590026809,545.563790701643,4775.7382487399,103.811123841641,113082.774860908,0.00488505191213706,35779.0016762232,2.40266666666668,51513.5900000065,52081.2800000062,1.56142857142856,1359,12.5566666666667,1573.66666666667,15.0333333333333,23153.3333333333,62.97,"High usage",545.563460355942
"1124","1124","Калининградская область",2016-10-01,"1124",979938.883637545,101.433888738583,508.217089377147,4685.11073826456,102.750612191147,114078.093762059,0.00478082661361419,36821.4341629337,0.929333333333346,51633.8400000065,52404.7500000064,0.431190476190494,1603,11.6,1553,14.9,24333,64.06,"High usage",508.216692286298
"1125","1125","Калининградская область",2017-01-01,"1125",982617.42973971,102.570746779435,428.233246689732,4612.43122381163,102.598720873764,113684.476563447,0.00469519947927046,38375.511216776,-6.33090909090909,51320.7300000069,52011.2800000064,-2.01296296296294,1130,11.8366666666667,1589.33333333333,14.9666666666667,24970.6666666667,57.36,"Low usage",428.233079825889
"1126","1126","Калининградская область",2017-04-01,"1126",985146.276284691,103.209191284002,406.226410939528,4647.9869285058,102.642475997306,113937.402254119,0.00471907030584888,39090.5335516025,1.78636363636363,50861.4600000068,51756.5400000064,2.38296296296295,1625,11.21,1693.66666666667,15.2666666666667,26099.3333333333,57.36,"Low usage",406.22640291137
"1127","1127","Калининградская область",2017-07-01,"1127",987525.42327249,103.349222252284,442.196582126502,4791.77785234708,102.881877561771,114836.870834076,0.0048524390933493,38966.501167413,3.16272727272725,51490.0700000068,49881.1400000066,2.42592592592594,1967,10.4833333333333,1688,15.6666666666667,27732,57.86,"Low usage",442.196661542741
"1128","1128","Калининградская область",2017-10-01,"1128",989754.870703105,102.99083968428,536.143760250687,5043.80399533545,103.31692556716,116382.882303317,0.00509530584177291,38003.4140642077,2.67090909090909,51932.3400000069,50110.3000000063,3.21629629629631,2671,9.89,1641.66666666667,15.4666666666667,29727.6666666667,58.18,"Low usage",536.143855720002
"1129","1129","Калининградская область",2018-01-01,"1129",991834.618576538,102.13404357999,688.067945312052,5404.06535747092,103.947620013472,118575.436661844,0.00544767055111791,36201.2722419865,2.6675,51216.480000007,50181.5900000062,1.6648387096774,2076,9.83,1731.33333333333,15.4666666666667,31609.3333333333,57.3,"Low usage",688.067985443152
"1130","1130","Калининградская область",2018-04-01,"1130",993772.270295296,101.569707706279,763.530441212302,5641.34375933674,104.280849786608,120288.676591382,0.00567659252070684,35319.5066163034,5.32333333333332,51089.1600000071,50263.0600000068,2.09387096774191,2569,9.65333333333333,1804.33333333333,15.6,33949,59.85,"High usage",763.530443155152
"1131","1131","Калининградская область",2018-07-01,"1131",995567.825859379,101.297832063144,762.531247951453,5755.6392009329,104.316614886568,121522.602091933,0.00578207175054003,35358.1171871582,1.94166666666668,51309.4100000072,50518.0300000067,2.62225806451613,2591,9.44666666666667,1745.66666666667,15.6666666666667,36294,57.06,"Low usage",762.531228856001
"1132","1132","Калининградская область",2018-10-01,"1132",997221.285268787,101.318416650588,685.07036552949,5746.95168225942,104.054915313352,122277.213163495,0.00576410824061745,36317.1039545512,2.08416666666668,51835.4100000071,50959.9400000064,1.52935483870969,3257,9.64333333333333,1891.33333333333,16.3,38843,55.95,"Low usage",685.0703425457
"1133","1133","Калининградская область",2019-01-01,"1133",998732.64852352,101.63146146861,531.147793946414,5615.28120331628,103.495751066959,122552.50980607,0.00562270199093717,38196.4669184822,-0.010909090909081,51110.520000007,52622.9500000066,1.23076923076923,2380,10.1166666666667,1801.33333333333,16.6,41745,59.92,"High usage",531.147784224248
"1134","1134","Калининградская область",2019-04-01,"1134",1000718.93441601,102.732094808375,429.159647735396,5510.10053041251,103.241784941618,122489.506512447,0.00550587176051526,39478.0253366617,-0.451818181818197,51707.230000007,53147.3400000063,-0.256923076923073,2394,10.3966666666667,1833.66666666667,16.7333333333333,43936.6666666667,59.85,"High usage",429.159647205969
"1135","1135","Калининградская область",2019-07-01,"1135",1003180.14294624,104.620316669883,379.105926896421,5431.40966354812,103.29301693733,122088.203282627,0.00541361754935152,40161.7792090895,1.2918181818182,51742.5500000072,53082.6500000064,0.904615384615369,2405,9.86,1856.66666666667,17.0666666666667,45204.3333333333,59.99,"High usage",379.105931490862
"1136","1136","Калининградская область",2019-10-01,"1136",1006116.27411423,107.296127053135,380.986631429505,5379.20860272309,103.649447054094,121348.600116609,0.00534593935744571,40247.7285357659,0.552727272727282,52512.7600000071,53439.6900000066,0.310384615384635,2912,9.18333333333333,1985,17.0333333333333,46537,59.55,"Low usage",380.986637078929
"1137","1137","Калининградская область",2020-01-01,"1137",1009527.32791998,110.75952595813,434.801761334648,5353.49734793745,104.311075291911,120270.697014394,0.00530283718479696,39735.8733166907,1.39454545454547,52978.0200000069,56900.6200000066,2.05766666666665,2568,8.8,1962.66666666667,17.1,48737.6666666667,49.24,"Low usage",434.801763970168
"1138","1138","Калининградская область",2020-04-01,"1138",1012085.61827428,113.357075136876,475.163108763513,5334.21390684821,104.807296470273,119462.269687733,0.00527051055531058,39351.9819023843,0.703636363636363,54303.1400000073,57089.1900000068,1.91066666666667,2566,7.77,1987.66666666667,17.3333333333333,50736,49.92,"Low usage",475.163109138597
"1139","1139","Калининградская область",2020-07-01,"1139",1013791.14517716,115.088774589374,502.0706737161,5321.35827945539,105.138110589182,118923.318136625,0.00524895946898662,39096.0542928467,0.508181818181825,55976.8400000073,57258.5400000069,4.35699999999999,4272,7.17,2103,17.5333333333333,55608.3333333333,53.43,"Low usage",502.070672584217
"1140","1140","Калининградская область",2020-10-01,"1140",1014643.90862859,115.954624315623,515.524456192394,5314.93046575897,105.303517648636,118653.842361071,0.00523818392582465,38968.0904880779,-0.0336363636363757,59062.2800000073,61361.500000007,1.89100000000002,4472,7.18333333333333,2221,17.8333333333333,59816,56.84,"Low usage",515.524454307026
"1141","1141","Калужская область",2002-01-01,"1141",1051900.94166282,128.931686087333,530801.598578511,1292.49242671097,118.629051059568,34505.6770567036,0.00122909612289345,5861.09636650368,1.16000000000001,10109.3900000037,6920.45000000392,3.89781250000001,664,14.5633333333333,2439.33333333333,17.7333333333333,42292.6666666667,61,"High usage",431.585380553542
"1142","1142","Калужская область",2002-04-01,"1142",1050986.16499769,127.799011652399,489682.959147107,1276.29545602657,118.35743063574,34986.7622340219,0.00121458545594983,6014.65781990208,5.37555555555558,10578.2200000039,7889.67000000404,5.50750000000002,742,14.5633333333333,1739.33333333333,17.9333333333333,40120.3333333333,60.08,"High usage",430.153228332125
