"year","make","model","trim","body","transmission","vin","state","condition","odometer","color","interior","seller","mmr","sellingprice","saledate"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f26cl408424","va","2",32545,"black","gray","enterprise vehicle exchange / rental / tulsa","9925",7100,"Wed Feb 18 2015 01:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k29cl111976","az","4.2",50002,"red","black","wells fargo dealer services","9125",9700,"Thu Feb 12 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Sedan","automatic","1fahp3h26cl303086","wi","2.6",57754,"red","gray","remarketing of america","9025",8200,"Wed Feb 11 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f21cl258724","az","2.3",71658,"—","gray","ge fleet services for itself/servicer","7875",8300,"Thu Feb 12 2015 03:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k27cl177796","mn","4.6",68095,"red","black","ford-lincoln dealer program","8025",8500,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f28cl417819","mn","3.4",115232,"gray","black","southgate leasing corp","6625",6200,"Thu Feb 19 2015 02:45:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f23cl248213","il","2",51674,"silver","black","remarketing by ge/classic motorcars inc","9050",9200,"Thu Mar 05 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Sedan","automatic","1fahp3f29cl381316","fl","4.8",33318,"—","black","ford motor credit company,llc pd","9850",11300,"Thu Feb 26 2015 01:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","SE","Hatchback","automatic","1fahp3k25cl284667","mo","2.7",82345,"gray","brown","enterprise fm trust","7225",6900,"Wed Feb 18 2015 02:30:00 GMT-0800 (PST)"
"2012","Ford","Focus","SEL","Hatchback","","1fahp3m29cl459676","on","4",106498,"black","black","ford credit canada,limited","8475",9500,"Tue Feb 17 2015 02:00:00 GMT-0800 (PST)"
"2012","Ford","Focus","Titanium","Sedan","automatic","1fahp3j22cl321384","ca","4.2",36046,"white","black","ford motor credit company,llc pd","12350",13800,"Thu Feb 19 2015 04:30:00 GMT-0800 (PST)"
"2011","Ford","Focus","SES","Sedan","automatic","1fahp3gn4bw100951","la","3.3",63179,"red","black","bmw alphera/alphera financial services","8225",7000,"Wed Feb 11 2015 02:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Sedan","automatic","1fahp3gn7aw208933","ca","3.5",94963,"gray","black","91 automotive west","5900",7800,"Thu Feb 12 2015 04:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn1aw263511","az","3",127098,"silver","gray","wells fargo dealer services","4475",4600,"Thu Feb 12 2015 03:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn0aw260602","ga","4",40391,"white","green","kern automotive group inc","7850",7900,"Tue Feb 10 2015 01:30:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Coupe","manual","1fahp3dn6aw185827","tn","4.2",37238,"black","black","bob frensley chrysler plymouth inc","8850",8300,"Wed Feb 11 2015 02:30:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","manual","1fahp3fn1aw105279","pa","2.9",71057,"silver","black","ford-lincoln dealer program","6600",5200,"Wed Feb 25 2015 01:00:00 GMT-0800 (PST)"
"2010","Ford","Focus","SE","Sedan","automatic","1fahp3fn5aw157854","tx","4.6",52213,"red","black","pm standley motorcars","7425",9400,"Wed Feb 11 2015 02:20:00 GMT-0800 (PST)"
"2010","Ford","Focus","SES","Sedan","automatic","1fahp3gn1aw261109","fl","3.7",66419,"silver","gray","gte fcu","7275",7800,"Thu Feb 12 2015 01:30:00 GMT-0800 (PST)"
"2009","Ford","Focus","SE","Sedan","manual","1fahp35n49w157017","pa","3.4",95442,"black","black","mcmahon leasing/mcmahon motors","5100",4400,"Tue Feb 17 2015 01:30:00 GMT-0800 (PST)"
"2009","Ford","Focus","SE","Sedan","automatic","1fahp35n99w260515","tx","2.1",120005,"silver","gray","credit acceptance corp/vrs/southfield","4475",4300,"Thu Feb 19 2015 03:00:00 GMT-0800 (PST)"
"2009","Ford","Focus","SES","Sedan","automatic","1fahp36n79w205172","oh","4.3",71227,"red","gray","pat obrien chevrolet buick norwalk","6650",7000,"Tue Feb 10 2015 01:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","automatic","1fahp35n48w188914","fl","2.8",54834,"blue","gray","gte fcu","5625",6800,"Thu Feb 12 2015 01:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SES","Sedan","automatic","1fahp35n88w130952","ga","2.8",124190,"silver","—","professional financial services/buford","4050",3000,"Tue Feb 10 2015 05:00:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","automatic","1fahp35n88w130644","mo","1.9",76494,"silver","tan","santander consumer","5025",3900,"Wed Feb 11 2015 02:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","","1fahp35n28w233512","in","2.5",103236,"red","gray","gm financial","4375",4100,"Thu Feb 12 2015 02:10:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","automatic","1fahp35n18w164554","mi","2.1",138394,"silver","black","dt credit corporation","3475",3100,"Thu Feb 12 2015 01:30:00 GMT-0800 (PST)"
"2008","Ford","Focus","SE","Sedan","automatic","1fahp35n78w235787","az","2.3",72289,"white","gray","cox fleet","5175",3200,"Thu Feb 12 2015 03:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX3 S","Hatchback","automatic","1fahp31n87w225483","ca","1.9",184787,"black","black","pacific auto center","925",1150,"Thu Feb 12 2015 04:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX4 SE","Sedan","","1fafp34n57w143567","tx","2.4",97034,"silver","gray","mike motors","3375",3900,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2007","Ford","Focus","ZX4 SE","Sedan","automatic","1fahp34n07w262197","nc","2.8",79879,"black","black","t & k enterprises of mt airy inc","4125",7300,"Tue Feb 10 2015 02:00:00 GMT-0800 (PST)"
"2006","Ford","Focus","ZX4 SES","Sedan","automatic","1fafp34n86w116958","ca","3.8",87707,"green","tan","hemborg ford","2925",4100,"Tue Feb 10 2015 04:30:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZXW SES","Wagon","","1fafp36nx5w230505","oh","4.9",117203,"green","gray","nassief auto group inc","2275",3800,"Tue Feb 10 2015 01:30:00 GMT-0800 (PST)"
"2005","Ford","Focus","ZX4 SE","Sedan","automatic","1fafp34n35w268953","ca","2.8",165860,"red","gray","hoehn honda","1250",2300,"Wed Feb 11 2015 04:30:00 GMT-0800 (PST)"
"2004","Ford","Focus","LX","Sedan","manual","1fafp33z74w195167","ca","3.5",150096,"black","gray","hertz remarketing","1325",850,"Thu Feb 12 2015 04:00:00 GMT-0800 (PST)"
"2004","Ford","Focus","ZTS","Sedan","automatic","1fafp38z44w121763","ca","2.8",105438,"white","gray","pch pre owned","1975",2300,"Tue Feb 10 2015 04:30:00 GMT-0800 (PST)"
"2004","Ford","Focus","ZTS","Sedan","automatic","1fafp38z54w124316","ca","2",124766,"blue","gray","skyhigh remarketing inc","1775",1250,"Tue Feb 10 2015 04:30:00 GMT-0800 (PST)"
"2002","Ford","Focus","ZTS","Sedan","automatic","1fafp38382w312014","mn","3.6",154690,"black","gray","genessee financial","1050",1500,"Wed Feb 11 2015 02:30:00 GMT-0800 (PST)"
"2002","Ford","Focus","ZX3","Hatchback","automatic","3fafp31312r174667","ma","2.9",117237,"white","gray","metro volkswagen","1550",1300,"Tue Feb 17 2015 02:00:00 GMT-0800 (PST)"
"2002","Ford","Focus","LX","Sedan","manual","1fafp33p22w234498","ca","1",150581,"silver","black","metro nissan of montclair","1175",700,"Tue Feb 10 2015 05:00:00 GMT-0800 (PST)"
"2001","Ford","Focus","LX","Sedan","automatic","1fafp33p81w151513","ga","2.3",106376,"white","gray","riverside hyundai","1150",2200,"Tue Feb 10 2015 04:30:00 GMT-0800 (PST)"
"2000","Ford","Focus","SE","Sedan","manual","1fafp34p4yw112121","ca","2.6",113428,"blue","gray","toyota santa monica","1375",900,"Wed Feb 11 2015 04:30:00 GMT-0800 (PST)"
"2000","Ford","Focus","SE","Sedan","automatic","1fafp34pxyw247393","ca","1.9",148178,"blue","gray","scott robinson honda","1100",1100,"Tue Feb 10 2015 04:30:00 GMT-0800 (PST)"
"2000","Ford","Focus","ZX3","Hatchback","automatic","3fafp3134yr247281","ga","2",145599,"brown","gray","ari","1000",2000,"Tue Feb 10 2015 05:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f25el119679","fl","4.8",3377,"—","gray","ford motor credit company","12650",13700,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el119677","fl","4.7",4058,"white","gray","ford motor credit company","13050",14900,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el119680","fl","5",2112,"—","gray","ford motor credit company","12700",13600,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f29el273196","fl","4.8",14580,"—","black","avis budget group","12300",12700,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k2xel278221","fl","4.7",15058,"—","black","avis budget group","12700",13900,"Thu Feb 26 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f23el296845","fl","4.6",18973,"—","black","avis budget group","12200",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el119694","fl","4",19401,"white","gray","ford motor credit company","12200",10900,"Thu Feb 12 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el273001","fl","4.6",18122,"—","black","avis budget group","12500",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el314677","fl","4.4",12255,"—","gray","avis budget group","12800",12700,"Thu Feb 26 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el140615","fl","4.9",5876,"—","black","ford motor credit company","12600",14000,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k29el306848","fl","4.4",19070,"—","black","avis budget group","12500",13500,"Thu Feb 26 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f22el302604","fl","4.9",18545,"—","purple","avis budget group","12200",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k20el172909","tn","4.6",11674,"—","black","ford motor credit company,llc","12850",13100,"Thu Feb 19 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el233680","fl","4.7",13962,"—","black","ford motor credit company,llc","12350",12600,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f22el259723","ca","3.9",8288,"gray","black","ford motor credit company,llc","12600",13000,"Thu Feb 19 2015 04:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k22el288645","tx","1.9",17518,"—","black","avis budget group","13900",8000,"Thu Jun 18 2015 07:00:00 GMT-0700 (PDT)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f20el296656","fl","4.6",16545,"—","gray","avis budget group","12250",12400,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f25el272952","fl","4.7",19303,"—","black","avis budget group","12200",12500,"Thu Feb 12 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k28el273065","fl","4.4",20156,"—","black","avis budget group","12450",12100,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f22el334355","pa","3.2",15168,"gray","beige","avis budget group","12300",10700,"Fri Feb 13 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k26el296683","fl","4.9",11638,"—","black","avis budget group","12800",13700,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k22el302687","tx","4.9",12889,"—","beige","avis budget group","17300",24800,"Thu Jun 18 2015 04:00:00 GMT-0700 (PDT)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k2xel296735","tx","4.7",19230,"—","black","avis budget group","12450",24500,"Wed Feb 18 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k27el296949","fl","4.4",18189,"—","black","avis budget group","12500",12700,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k29el278226","fl","4.7",17253,"white","black","avis budget group","12550",13100,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f28el314546","fl","4.5",16472,"—","black","avis budget group","12250",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k20el273092","fl","4.9",10799,"—","gray","avis budget group","12800",13600,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f22el273198","fl","4.9",14396,"—","gray","avis budget group","12350",12600,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k28el273082","fl","4.7",14368,"—","gray","avis budget group","12650",13000,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f22el284251","fl","4.6",18795,"—","black","ford motor credit company","12200",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k27el273123","fl","4.7",17156,"—","gray","avis budget group","12550",12700,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k26el273100","fl","4.8",17652,"—","black","avis budget group","12500",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k23el296690","fl","4.7",17381,"red","black","ford-lincoln dealer program","12550",13200,"Fri Feb 13 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","","1fadp3f23el337765","pa","3.8",12818,"silver","black","avis budget group","12400",12300,"Fri Feb 13 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k22el231488","tx","4.5",35329,"gray","gray","avis corporation","11850",11600,"Thu Feb 26 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f23el248858","mo","4.1",28737,"silver","black","ars/enterprise","11900",12200,"Tue Feb 17 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k23el296706","fl","4.4",21465,"—","gray","avis budget group","12400",12900,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k28el118631","ca","4.5",30902,"white","black","ford motor credit company,llc","12100",11700,"Thu Feb 19 2015 04:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k2xel302565","fl","4.4",21022,"—","black","avis budget group","12400",12900,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k29el273107","fl","4.6",20679,"—","gray","avis budget group","12450",12300,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k24el278215","fl","4.8",21214,"—","black","avis budget group","12400",13200,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f29el249013","fl","2.6",23038,"white","black","intercontinental fleet corp","12150",10500,"Tue Feb 10 2015 01:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k23el284149","fl","4.8",23997,"—","black","avis budget group","12300",12700,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f29el248959","mo","4.2",24733,"silver","black","ars/enterprise","12000",12400,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k2xel272919","fl","4.9",22570,"—","black","avis budget group","12350",12800,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f24el272960","fl","4.6",21406,"white","black","avis budget group","12100",12600,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k25el283441","fl","4.6",25509,"white","black","avis budget group","12250",12300,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f29el163894","mo","4.1",35554,"gray","black","ars/avis budget group","11700",11400,"Tue Feb 17 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f24el273252","tx","4.1",28208,"—","gray","budget rac of atlanta","12000",12100,"Thu Feb 19 2015 02:30:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f21el171441","mo","4.1",32251,"silver","black","ars/avis budget group","11800",11400,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el224059","az","3.7",24128,"blue","black","first investors servicing corp","12050",11600,"Thu Feb 12 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","","1fadp3f29el150286","pa","1",21641,"red","—","enterprise veh exchange/rental","12150",8000,"Wed Feb 11 2015 04:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k20el177544","mo","4.3",34068,"gray","black","ars/avis budget group","11950",11600,"Tue Feb 17 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k22el283526","fl","4.8",23893,"—","black","avis budget group","12300",12900,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k21el296705","fl","4.6",21953,"—","black","avis budget group","12400",12900,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f27el214051","mo","4.6",32046,"gray","black","ars/avis budget group","11800",12200,"Tue Feb 17 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k23el273085","fl","4.8",25169,"—","gray","avis budget group","12250",12200,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k21el296719","fl","4.6",21091,"white","black","avis budget group","12400",13000,"Wed Feb 18 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","Titanium","Sedan","automatic","1fadp3j20el119676","fl","4.7",5523,"—","black","ford motor credit company","15950",15400,"Wed Mar 04 2015 02:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","Titanium","Sedan","automatic","1fadp3j21el127897","mo","5",5753,"—","black","green hyundai","15700",16800,"Tue Feb 10 2015 03:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Sedan","automatic","1fadp3f26el151413","mi","4.4",37301,"silver","gray","ars/avis budget group","11600",12300,"Thu Feb 26 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","Titanium","Hatchback","automatic","1fadp3n25el329636","fl","4.2",1524,"—","black","ford motor credit company,llc","15800",14500,"Thu Feb 12 2015 01:00:00 GMT-0800 (PST)"
"2014","Ford","Focus","SE","Hatchback","automatic","1fadp3k25el113323","ca","3.4",41098,"black","black","avis corporation","11700",12400,"Wed Feb 11 2015 04:30:00 GMT-0800 (PST)"
